;city;IVS (2010);IDHM;populacao_estimada_2020;city_ibge_code;cases_media_apr;deaths_media_apr;cases_media_ago;deaths_media_ago;cases_media_dec;deaths_media_dec
320;Magda;0.181;0.753;3087.6483055999997;3528304;;;12.536945140140459;1.0447454283450381;8.357963426760305;0.0
321;Mairinque;0.245;0.743;46374.488867999986;3528403;0.8879121170572835;0.0;5.008315351512051;0.06955993543766736;21.215780308488547;0.06955993543766736
322;Mairiporã;0.226;0.788;99003.74238088;3528502;1.0437315888100156;0.13467504371742134;11.273604466022851;0.45615740613965294;17.69239082384511;0.4235747342725349
323;Manduri;0.211;0.739;9535.65869064;3528601;;;8.118930988448954;0.0;24.01850417416149;0.33828879118537303
324;Marabá Paulista;0.303;0.677;4931.5227574499995;3528700;;;14.39063458204135;0.0;9.15767655220813;0.0
325;Maracaí;0.233;0.771;13526.795638440002;3528809;;;8.34663499207506;0.23847528548785882;5.723406851708613;0.0
326;Marapoama;0.144;0.752;2913.98254056;3528858;;;23.247200194566897;0.0;14.391123929969982;0.0
327;Mariápolis;0.313;0.718;3975.9009190000006;3528908;;;8.113397484825256;0.0;32.453589939301025;0.0
328;Marília;0.191;0.799;231838.69337107;3529005;0.18485759315658215;0.015404799429715179;11.437318183042729;0.15305413626942824;28.718521569099988;0.3200222849269863
329;Marinópolis;0.146;0.731;2094.64454272;3529104;;;23.100385667995248;0.0;4.620077133599049;0.0
330;Martinópolis;0.277;0.721;25684.41481704;3529203;1.112403329994235;0.0;13.061768132835535;0.6279696217709392;9.41954432656409;0.12559392435418784
331;Matão;0.249;0.774;80121.80675092;3529302;0.24961993258808218;0.0;9.340616832328235;0.16104511779876268;4.348218180566593;0.12078383834907204
332;Mauá;0.314;0.766;461031.1347;3529401;1.5906373304061654;0.14460339367328776;11.195101445673892;0.6017367027049718;13.280189089930657;0.419816304212771
333;Mendonça;0.231;0.744;5055.86615475;3529500;;;27.435393496134534;1.9140972206605487;7.656388882642195;0.0
334;Meridiano;0.173;0.731;3738.71175282;3529609;;;65.57373409107099;0.8628122906719867;13.804996650751788;0.0
335;Mesópolis;0.281;0.725;1891.5123023999997;3529658;;;10.232467790518465;0.0;8.52705649209872;0.0
336;Miguelópolis;0.322;0.741;21442.14403578;3529708;0.4239738841292786;0.0;29.486699812345954;0.30088469196271383;2.557519881683067;0.6017693839254277
337;Mineiros do Tietê;0.186;0.73;12602.144624919998;3529807;2.2671878019024043;0.5667969504756011;19.19796122578649;0.25597281634381985;21.24574375653705;0.0
338;Mira Estrela;0.198;0.743;2940.54583824;3530003;;;16.45514113228536;0.0;13.164112905828286;0.0
339;Miracatu;0.322;0.697;19839.40888419;3529906;2.5202363786072746;1.2601181893036373;11.381712677581241;0.1625958953940177;21.1374664012223;0.6503835815760708
340;Mirandópolis;0.27;0.75;28677.38084632;3530102;2.2190437814870987;0.6340125089963141;13.610816927001514;0.22497218061159527;9.673803766298597;0.11248609030579763
341;Mirante do Paranapanema;0.356;0.724;17778.89522754;3530201;;;6.350407286925309;0.18144020819786594;17.78114040339086;0.18144020819786594
342;Mirassol;0.181;0.761;57898.14603398002;3530300;0.6908684084033413;0.0;33.15054056451517;0.3342911653564555;20.057469921387327;0.22286077690430361
343;Mirassolândia;0.274;0.738;4706.417521440001;3530409;;;30.157860670963252;0.6854059243400737;15.764336259821699;0.0
344;Mococa;0.213;0.763;66748.34966094999;3530508;0.3256879090675215;0.0651375818135043;13.48347943539539;0.2899672996859224;3.817902779197978;0.0
345;Mogi das Cruzes;0.295;0.783;433460.80432128004;3530607;1.7994706608394193;0.16149095674199918;18.23284995474184;0.6102423250158494;12.070890867996436;0.5283805497088453
346;Mogi Guaçu;0.216;0.774;148519.084342;3530706;0.5162075096700954;0.022443804768265015;10.968504588361773;0.39095659918913256;20.894458245552524;0.3257971659909438
347;Mogi Mirim;0.195;0.784;90547.45919449998;3530805;0.5521966098750244;0.0;19.807826780033132;0.21375352640323528;11.720818364444066;0.24937911413710778
348;Mombuca;0.293;0.719;3333.29328;3530904;;;8.709782076096266;0.0;5.806521384064177;0.0
349;Monções;0.262;0.772;2177.684676;3531001;;;13.331708848612081;1.48130098317912;16.294310814970324;0.0
350;Mongaguá;0.273;0.754;54775.51476169999;3531100;1.2886822807820364;0.1073901900651697;13.95726050879254;0.235565578207469;11.36603914851038;0.471131156414938
351;Monte Alegre do Sul;0.14;0.759;7766.301791620001;3531209;;;11.21470379731156;0.0;9.553266197709847;0.0
352;Monte Alto;0.167;0.768;48473.30786508;3531308;1.117453482181028;0.08595796016777138;22.959093877069265;0.4658366873608256;11.779013380409449;0.19964429458321098
353;Monte Aprazível;0.174;0.785;23273.816723999997;3531407;;;30.076717037913205;0.6930119133159724;13.028623970340282;0.831614295979167
354;Monte Azul Paulista;0.259;0.752;18408.41334;3531506;0.9053831179709193;0.0;8.236065782832235;0.0;14.719777143785272;0.0
355;Monte Castelo;0.237;0.741;4017.0200039999995;3531605;;;36.136561475430646;0.8030346994540143;26.500145081982474;0.8030346994540143
356;Monte Mor;0.326;0.732;57652.921691999996;3531803;0.6504440520870177;0.21681468402900592;25.514192494768178;0.6714261182833732;10.407104833392284;0.1678565295708433
357;Monteiro Lobato;0.333;0.71;4415.609592;3531704;;;15.3414685045079;0.0;4.383276715573685;0.0
358;Morro Agudo;0.301;0.712;32371.516562559995;3531902;0.38614193362992316;0.0;46.53633109810945;0.5978971875560101;17.737616564161634;0.19929906251867
359;Morungaba;0.228;0.715;13270.857951999998;3532009;3.29669718101433;0.0;6.806084502739262;0.0;7.77838228884487;0.2430744465264022
360;Motuca;0.229;0.741;4641.47535129;3532058;;;9.034947015136613;2.0849877727238337;3.4749796212063893;0.0
361;Murutinga do Sul;0.206;0.726;4283.63695656;3532108;;;6.777478660990604;0.0;19.5793827984173;0.0
362;Nantes;0.239;0.713;3077.2915199999993;3532157;;;10.482615737403078;0.0;20.965231474806156;0.0
363;Narandiba;0.329;0.718;4843.99934783;3532207;;;21.310037231498736;0.0;34.62881050118545;0.6659386634843355
364;Natividade da Serra;0.344;0.655;6694.014602099999;3532306;;;8.67409463236257;0.0;2.8913648774541896;0.0
365;Nazaré Paulista;0.307;0.678;18469.279628840002;3532405;2.7071981693278606;0.541439633865572;13.797977766251677;0.3493158928164981;7.51029169555471;0.0
366;Neves Paulista;0.169;0.754;8627.85565516;3532504;;;25.424027415026284;0.3738827561033277;13.4597792197198;0.3738827561033277
367;Nhandeara;0.263;0.751;10799.948283319998;3532603;0.5446649175405295;0.5446649175405295;14.635673429395519;0.2986872128448065;32.55690620008391;1.194748851379226
368;Nipoã;0.189;0.713;4993.312965880001;3532702;;;31.655239158672604;0.6460252889525021;7.106278178477525;0.0
369;Nova Aliança;0.197;0.737;6460.509719580001;3532801;;;34.9518012376867;0.4993114462526671;26.96281809764403;1.4979343387580015
370;Nova Campina;0.352;0.651;9671.642824999999;3532827;;;3.668856636849794;0.0;8.004778116763188;0.3335324215317994
371;Nova Canaã Paulista;0.195;0.715;1935.4805568;3532843;;;43.33340753399372;0.0;13.33335616430576;0.0
372;Nova Castilho;0.178;0.755;1177.5266317499998;3532868;;;21.91581142801888;0.0;8.218429285507082;0.0
373;Nova Europa;0.247;0.765;10774.996615519998;3532900;;;17.064596333802367;0.0;2.6944099474424794;0.0
374;Nova Granada;0.231;0.739;20941.766360319998;3533007;;;42.20613259331719;0.616147921070324;16.327919908363587;0.770184901337905
375;Nova Guataporanga;0.286;0.727;2192.0656726099996;3533106;45.61907120279578;0.0;13.244246478231036;0.0;2.9431658840513406;0.0
376;Nova Independência;0.166;0.735;3753.45866407;3533205;;;34.37689598121274;0.8594223995303185;1.718844799060637;0.0
377;Nova Luzitânia;0.199;0.743;4066.959576;3533304;;;22.20887101464548;0.0;2.379521894426302;0.0
378;Nova Odessa;0.177;0.791;58218.03774943;3533403;0.4580481874267182;0.11451204685667955;16.78894364398737;0.5540905493065139;29.255981003383937;0.38786338451455976
379;Novais;0.324;0.719;5540.545594909999;3533254;;;11.062145691383082;1.1644363885666402;0.0;0.0
380;Novo Horizonte;0.211;0.753;38998.428323839995;3533502;0.8547353000109608;0.0;22.829704142228245;0.16543263871179886;16.37783123246809;0.4135815967794972
381;Nuporanga;0.168;0.746;7276.682481749998;3533601;;;8.866145966113711;0.4433072983056856;0.8866145966113712;0.0
382;Ocauçu;0.249;0.717;4144.682263680001;3533700;;;11.674500889540175;0.0;9.339600711632139;0.7783000593026782
383;Óleo;0.242;0.731;2521.0128495;3533809;;;2.559135271565702;0.0;0.0;0.0
384;Olímpia;0.2;0.773;52566.38884054999;3533908;0.41355571334230457;0.0;70.50991507417473;1.6568909547456203;32.5855221099972;0.061366331657245185
385;Onda Verde;0.195;0.738;4230.842399639999;3534005;;;51.84661067222505;0.0;33.547806905557394;0.762450156944486
386;Oriente;0.195;0.77;6265.9424510399995;3534104;;;19.048186229330486;0.0;8.751869348611303;0.0
387;Orindiúva;0.131;0.767;6901.484860000001;3534203;;;54.21928120944927;0.46740759663318343;19.16371146196052;0.0
388;Orlândia;0.201;0.78;42320.939230439995;3534302;0.3500587435961021;0.0;20.198954116371862;0.8384471520003415;7.62224683636674;0.0
389;Osasco;0.308;0.777;680599.5388775;3534401;3.5703814963021476;0.35752791389582544;12.583781856739947;0.5261016143495797;13.413221338822616;0.45974645578296597
390;Oscar Bressane;0.172;0.749;2513.4696395799997;3534500;;;7.700446587813812;0.0;25.668155292712704;0.0
391;Osvaldo Cruz;0.199;0.761;31278.699764100005;3534609;;;9.1786671555658;0.3093932749067123;7.837962964303378;0.2062621832711415
392;Ourinhos;0.188;0.778;110596.90745763003;3534708;0.8180716129956178;0.12916920205193966;20.00872607269078;0.23333791338414903;25.229661884661116;0.320839630903205
393;Ouro Verde;0.354;0.692;8270.73773694;3534807;;;4.2902909143471675;0.0;14.040952083318004;0.0
394;Ouroeste;0.19;0.77;9812.250978750002;3534757;;;26.957741868314418;0.0;10.191341438021304;0.3287529496135904
395;Pacaembu;0.301;0.725;13058.6028496;3534906;;;10.869117125750968;0.0;12.598294850302258;0.24702538922161288
396;Palestina;0.345;0.732;12197.60403048;3535002;;;12.429728235721402;0.2644623028876894;9.78510520684451;0.0
397;Palmares Paulista;0.256;0.722;13043.77317426;3535101;;;45.009735016866045;1.2365311817820344;10.38686192696909;0.0
398;Palmeira d'Oeste;0.209;0.753;9113.03156403;3535200;;;16.99091115722483;0.3539773157755172;21.23863894653104;0.0
399;Palmital;0.192;0.746;21609.178092;3535309;0.5784579101889888;0.0;16.122181754944723;0.0;13.13659254106607;0.29855892138786516
400;Panorama;0.27;0.722;15204.92117592;3535408;;;5.091730101259488;0.212155420885812;7.8497505727750445;0.424310841771624
401;Paraguaçu Paulista;0.254;0.762;44207.19519299999;3535507;;;7.515927284360727;0.21891050342798235;19.11818396604379;0.4378210068559647
402;Paraibuna;0.236;0.718;18233.7921024;3535606;2.7421613518023396;0.0;9.907163593608452;1.4153090848012073;9.376422686807999;0.0
403;Paraíso;0.24;0.749;6279.14320488;3535705;;;36.475081168162845;0.0;7.192269526116616;0.0
404;Paranapanema;0.25;0.717;19972.42060752;3535804;5.006904369035172;0.0;12.436504400506717;0.0;16.47433050456734;0.6460521766496995
405;Paranapuã;0.179;0.732;3895.30890639;3535903;;;25.67190495109554;1.6562519323287443;17.390645289451818;0.0
406;Parapuã;0.226;0.737;10501.46662656;3536000;;;2.150237292015957;0.0;13.515777264100302;0.0
407;Pardinho;0.194;0.727;6399.02327944;3536109;;;27.72600553099351;0.0;35.79175259455526;1.512327574417828
408;Pariquera-Açu;0.227;0.736;19258.561448059998;3536208;5.7694398104851095;0.19231466034950365;24.287480492526026;0.5024995963970902;16.749986546569673;1.172499058259877
409;Parisi;0.166;0.721;2056.51688292;3536257;16.208635878546307;0.0;65.88026195796242;1.5685776656657717;23.52866498498658;0.0
410;Patrocínio Paulista;0.257;0.73;14481.811655359996;3536307;;;8.909952783204359;0.22274881958010898;3.5639811132817436;0.0
411;Paulicéia;0.236;0.711;7159.54729392;3536406;;;8.56064218371654;0.0;6.7584017239867435;0.4505601149324495
412;Paulínia;0.211;0.795;106085.89368235003;3536505;0.4713161973232141;0.03142107982154761;49.503404467238234;0.9730398912479259;20.88995016522891;0.06081499320299537
413;Paulistânia;0.216;0.718;1769.8742379199998;3536570;4.035799261789134;4.035799261789134;3.645238042906315;0.0;3.645238042906315;0.0
414;Paulo de Faria;0.283;0.725;8514.36065792;3536604;;;39.40212124508458;0.3788665504335055;9.092797210404134;0.0
415;Pederneiras;0.3;0.739;45629.765943750004;3536703;0.2739439868135495;0.2739439868135495;10.745673805331489;0.21208566721048994;20.430919274610527;0.6362570016314698
416;Pedra Bela;0.222;0.677;5968.0127232;3536802;1.5958091856585273;0.7979045928292636;11.350836304442108;0.0;6.486192173966918;0.0
417;Pedranópolis;0.18;0.742;2418.17896125;3536901;;;10.671853500686899;0.0;42.687414002747595;1.3339816875858623
418;Pedregulho;0.244;0.715;16286.857126230003;3537008;;;8.714725178154875;0.0;1.5844954869372496;0.1980619358671562
419;Pedreira;0.137;0.769;46673.24698050001;3537107;;;18.038931043788892;0.20734403498607923;10.712775140947427;0.2764587133147723
420;Pedrinhas Paulista;0.135;0.774;3011.40286272;3537156;;;8.56957796393737;0.0;26.77993113730428;0.0
421;Pedro de Toledo;0.277;0.696;10974.639374640003;3537206;3.037305572915625;0.0;7.9361855292311505;0.0;6.760454339715424;0.29393279737893147
422;Penápolis;0.197;0.759;60833.741706019995;3537305;0.054794152716131105;0.10958830543226221;19.88497477601532;0.4772393946243677;20.627347167653223;0.31815959641624514
423;Pereira Barreto;0.223;0.767;25400.14075746;3537404;;;10.159964017256042;0.0;6.857975711647829;0.12699955021570053
424;Pereiras;0.187;0.736;8447.2875;3537503;;;8.783121018089744;0.0;10.310620325583614;0.38187482687346713
425;Peruíbe;0.244;0.749;66248.77231871999;3537602;1.194990697877377;0.06289424725670405;19.671697464548473;0.19476928182721256;18.11354320993077;0.681692486395244
426;Piacatu;0.313;0.732;5899.682411999999;3537701;;;41.55499791377256;0.0;36.087235030381436;0.5467762883391126
427;Piedade;0.265;0.716;53517.8300467;3537800;1.149868398714273;0.0;12.6578255181047;0.12055071922004475;9.704332897213602;0.42192751727015665
428;Pilar do Sul;0.255;0.69;28241.668749629996;3537909;1.0414315445247082;0.0;8.909278890579117;0.0;15.191462723679775;0.9137721939055504
429;Pindamonhangaba;0.216;0.773;164024.10051785997;3538006;0.2794304811831156;0.02540277101664687;16.85432884743203;0.11799996859345645;10.737997142004536;0.13766663002569918
430;Pindorama;0.302;0.737;16303.57581809;3538105;1.6000757633054805;0.0;38.18675437265069;0.9892941547318831;2.176447140410143;0.1978588309463766
431;Pinhalzinho;0.246;0.725;14784.391735529998;3538204;1.127315006583136;0.0;14.618730085368414;0.0;6.763890039498818;0.0
432;Piquerobi;0.274;0.711;3533.29323534;3538303;18.868138653159786;0.0;23.737335724942962;0.0;17.346514568227548;0.0
433;Piquete;0.269;0.756;13624.876180080002;3538501;;;16.80985977688139;0.4735171768135601;11.364412243525445;0.0
434;Piracaia;0.265;0.739;26288.192775679996;3538600;1.0143971057355;0.253599276433875;17.915561786780202;0.0;20.12432967830105;0.0
435;Piracicaba;0.24;0.786;390410.91756719997;3538709;0.7257310709928194;0.07684211339923969;27.34918229585843;0.7518959483151411;30.348503496280365;0.322241120706489
436;Piraju;0.212;0.759;28593.861371359995;3538808;3.20581629309014;0.0;3.3844394883063074;0.11281464961021022;15.4556069965988;0.11281464961021022
437;Pirajuí;0.248;0.749;23315.139993749995;3538907;0.0;0.0;23.659000262219116;0.6917836333982196;8.301403600778636;0.0
438;Pirangi;0.18;0.756;10833.048559120001;3539004;;;38.7106950016056;1.4888728846771384;1.1910983077417108;0.0
439;Pirapora do Bom Jesus;0.334;0.727;18863.47612928;3539103;13.25312462489077;0.0;32.6625393981179;0.17100805967600993;13.509636714404786;0.0
440;Pirapozinho;0.304;0.776;27240.455949090003;3539202;;;21.197125184609806;0.4736787750750794;18.947151003003178;0.7105181626126192
441;Pirassununga;0.184;0.801;73773.77483227002;3539301;1.863805943407615;0.0;16.222217126198828;0.2623539157875822;15.347704073573556;0.1311769578937911
442;Piratininga;0.201;0.779;13227.060019680004;3539400;2.3625809479585334;0.0;15.608276714255084;0.24387932366023568;9.267414299088957;0.0
443;Pitangueiras;0.265;0.723;38619.884653999994;3539509;0.32366746073917474;0.32366746073917474;26.22750520570345;0.6682166931389414;9.772669137157019;0.25058125992710306
444;Planalto;0.19;0.719;5182.04073231;3539608;;;24.899892673556305;0.0;12.449946336778153;0.6224973168389076
445;Platina;0.274;0.719;3503.95707004;3539707;;;3.682472572731695;0.0;10.126799575012164;1.8412362863658476
446;Poá;0.302;0.771;115706.31799110999;3539806;1.6132798096730443;0.20165997620913054;14.692369695236653;0.5854644470587661;15.445109698597925;0.36243037198876
447;Poloni;0.184;0.766;5671.290374999999;3539905;;;10.238325370358465;0.5687958539088035;27.870996841531372;0.0
448;Pompéia;0.159;0.785;21301.239390749997;3540002;;;9.389125033111897;0.0;7.269000025635017;0.30287500106812565
449;Pongaí;0.189;0.755;3341.7808272800003;3540101;;;35.715938560466505;0.0;4.826478183846825;0.0
450;Pontal;0.286;0.725;49654.58766188999;3540200;0.4738617894669329;0.11846544736673323;21.633319275583123;0.7795790729939865;8.575369802933851;0.12992984549899772
451;Pontalinda;0.342;0.702;4495.83984036;3540259;;;15.067693220683456;0.0;8.610110411819118;0.0
452;Pontes Gestal;0.192;0.732;2526.0196038399995;3540309;;;83.00704358592138;0.0;12.770314397834058;1.2770314397834057
453;Populina;0.282;0.714;3991.9122003199996;3540408;5.7809194989491965;0.0;8.88894073494339;0.0;7.27276969222641;0.0
454;Porangaba;0.264;0.703;9331.167095120001;3540507;;;2.7656188502292967;0.0;4.494130631622608;0.3457023562786621
455;Porto Feliz;0.221;0.758;51733.76043101;3540606;0.5798921197697731;0.0;18.14501148957032;0.18706197411928166;27.934588135146058;0.3117699568654694
456;Porto Ferreira;0.225;0.751;54165.96233328001;3540705;0.2637396931640412;0.08791323105468041;27.275788912384392;0.47643299410278417;5.657641804970562;0.17866237278854408
457;Potim;0.247;0.698;20712.84726816;3540754;;;16.041158427643094;0.3114788044202542;12.770630981230426;0.1557394022101271
458;Potirendaba;0.184;0.747;16638.284649420006;3540804;;;30.0511747776493;0.5816356408577285;22.10215435259368;0.0
459;Pracinha;0.328;0.696;2913.5131187499996;3540853;;;0.0;0.0;2.2143757862994544;0.0
460;Pradópolis;0.272;0.733;21020.607188079997;3540903;1.1893091277675636;0.0;46.03777268777666;0.9207554537555331;6.445288176288732;0.0
461;Praia Grande;0.319;0.754;318203.07566652005;3541000;1.477044176947443;0.28283824664951035;15.926124927827267;0.2838520038059602;7.633591388067429;0.20275143128997156
462;Pratânia;0.207;0.701;5157.606182400001;3541059;2.42360497446576;0.0;11.883482455445016;0.0;1.250892890046844;0.0
463;Presidente Alves;0.272;0.735;4015.0400833599997;3541109;4.15105859982327;0.0;31.333797172859523;0.8034306967399877;10.444599057619842;0.0
464;Presidente Bernardes;0.237;0.756;13727.413699999996;3541208;;;15.039367022443992;0.7049703291770621;15.509347241895368;0.0
465;Presidente Epitácio;0.259;0.75;42393.589896239995;3541307;1.1794235902733643;0.0;15.52273628488815;0.22827553360129635;14.837909684084261;0.3804592226688272
466;Presidente Prudente;0.178;0.806;221350.31476223998;3541406;0.41248799634263045;0.039284571080250526;20.737818175572894;0.6557988881945047;32.44018500268817;0.4954924933025146
467;Presidente Venceslau;0.214;0.763;38022.80342;3541505;1.1572003125065733;0.6312001704581309;11.538067632030348;0.08483873258845845;13.913552144507186;0.5938711281192092
468;Promissão;0.207;0.743;39717.19094671999;3541604;0.35968591799149024;0.0;51.89919713470761;0.08121940083678812;21.279483019238487;0.4060970041839406
469;Quadra;0.188;0.678;3717.22344736;3541653;;;3.4711999397333995;0.0;23.43059959320045;0.0
470;Quatá;0.306;0.738;13946.825991599997;3541703;2.151027052181524;0.0;8.78914279385999;0.46258646283473626;9.251729256694725;0.0
471;Queiroz;0.246;0.715;3284.3774041200004;3541802;;;4.9108340100720085;0.0;8.839501218129618;0.0
472;Queluz;0.3;0.722;12688.423223840002;3541901;;;27.457083565719707;0.7626967657144362;3.050787062857745;0.0
473;Quintana;0.308;0.732;6507.14870083;3542008;2.7941298128778054;0.0;15.863446679564312;0.0;4.461594378627463;0.0
474;Rafard;0.196;0.745;8967.85807252;3542107;;;11.870349869766896;0.0;10.431519582522423;0.35970757181111807
475;Rancharia;0.191;0.751;28833.76588828;3542206;0.7431762993290257;0.24772543310967524;36.919080676345146;0.8950080163962459;11.411352209052136;0.3356280061485923
476;Redenção da Serra;0.355;0.657;3833.321841;3542305;;;3.36606899750571;0.0;0.8415172493764275;0.0
477;Regente Feijó;0.161;0.768;19503.100880820002;3542404;1.709129924365742;0.0;5.623588783396958;0.16539967009991052;6.450587133896511;0.4961990102997317
478;Reginópolis;0.232;0.728;7216.09835072;3542503;;;4.9173208627625575;0.0;11.175729233551266;0.0
479;Registro;0.239;0.754;54122.17394133;3542602;1.4517419173997383;0.39592961383629227;29.50314219231726;0.8344323044291752;30.99319987879793;0.8344323044291752
480;Restinga;0.219;0.705;7501.750097490001;3542701;;;7.310122166795152;0.0;3.8700646765386106;0.43000718628206774
481;Ribeira;0.316;0.699;3234.2408982500006;3542800;;;14.960882103857845;0.9973921402571895;47.8748227323451;0.9973921402571895
482;Ribeirão Bonito;0.248;0.712;12962.97358799;3542909;;;14.682015615729735;0.4976954446010079;11.198147503522678;0.4976954446010079
483;Ribeirão Branco;0.397;0.639;17589.7767276;3543006;1.8950401616542534;0.0;12.103804903469102;0.1833909833858955;15.771624571187015;0.366781966771791
484;Ribeirão Corrente;0.213;0.711;4669.011936269999;3543105;;;14.827713052727088;0.0;1.381794047924388;0.0
