;city;IVS (2010);IDHM;populacao_estimada_2020;city_ibge_code;cases_media_apr;deaths_media_apr;cases_media_ago;deaths_media_ago;cases_media_dec;deaths_media_dec
485;Ribeirão do Sul;0.164;0.747;4353.533484;3543204;;;7.409628209977731;0.740962820997773;18.524070524944328;0.0
486;Ribeirão dos Índios;0.33;0.721;2138.98787268;3543238;;;1.5080994580727551;0.0;3.0161989161455103;0.0
487;Ribeirão Grande;0.286;0.705;7510.993989920001;3543253;;;4.294779700186208;0.0;11.166427220484142;1.2884339100558626
488;Ribeirão Pires;0.295;0.784;119146.52527568002;3543303;1.7345589070976553;0.13988378283045602;8.338878408731702;0.2165942443826416;17.489985233898313;0.4331884887652832
489;Ribeirão Preto;0.235;0.8;686014.059375;3543402;0.5199115991756954;0.03401290835728848;30.404718724178892;0.9122356066332671;15.531516539740625;0.27743247830599366
490;Rifaina;0.194;0.74;3466.923459999999;3543600;;;31.63537373127895;0.930452168567028;5.582713011402168;0.0
491;Rincão;0.225;0.733;10492.76830464;3543709;0.5606102003200851;0.5606102003200851;11.374961806494632;0.6148628003510611;1.2297256007021222;0.30743140017553056
492;Rinópolis;0.332;0.723;9714.116423880001;3543808;0.6433935653309405;0.0;5.6452596700005095;0.0;4.649037375294538;0.0
493;Rio Claro;0.159;0.803;201436.0143972;3543907;0.2978613341787506;0.1323828151905558;21.426799200600446;0.5604917578632403;7.766814358962044;0.25622480359462413
494;Rio das Pedras;0.24;0.759;34552.935889570006;3544004;1.4470550392533439;0.0;21.098996056210048;1.307017454809472;8.122179897744576;0.09335838962924799
495;Rio Grande da Serra;0.32;0.748;49891.505635919995;3544103;2.004349211862706;0.0;9.827776780746172;0.3232821309455977;5.495796226075161;0.3879385571347173
496;Riolândia;0.369;0.703;11436.816384000002;3544202;;;44.5646237765846;0.28205458086445945;11.000128653713919;0.0
497;Riversul;0.374;0.664;5689.19919436;3543501;;;2.26802145005632;0.0;6.23705898765488;0.0
498;Rosana;0.31;0.764;18328.678812;3544251;;;8.623890338759473;0.0;14.607814247286456;0.7039910480619979
499;Roseira;0.202;0.737;10659.36989975;3544301;;;28.446879065405604;0.0;11.197175802340505;0.0
500;Rubiácea;0.166;0.721;3114.6262441600006;3544400;;;5.178480817178896;0.0;7.249873144050454;0.0
501;Rubinéia;0.179;0.759;2993.16704112;3544509;;;14.01040546513438;1.077723497318029;23.709916940996642;0.0
502;Sabino;0.237;0.728;5473.0865719799995;3544608;;;5.893943772290637;1.1787887544581275;7.072732526748766;1.1787887544581275
503;Sagres;0.174;0.73;2356.3882314800003;3544707;;;4.106886643530942;0.0;15.058584359613453;0.0
504;Sales;0.289;0.751;6068.638043119999;3544806;;;12.757286608398045;0.0;5.847089695515772;1.0631072173665037
505;Sales Oliveira;0.186;0.773;11542.497524479999;3544905;;;35.213489285243476;0.558944274368944;11.737829761747825;0.0
506;Salesópolis;0.337;0.733;16839.783187500005;3545001;1.4845796838142928;0.7422898419071464;12.451313477152132;0.5746760066377907;4.022732046464536;0.19155866887926357
507;Salmourão;0.249;0.72;5114.83462213;3545100;;;0.0;0.0;5.045412710168232;0.0
508;Saltinho;0.123;0.791;7891.796240999999;3545159;6.335693227891083;0.0;8.992596839587344;0.0;7.357579232389646;0.0
509;Salto;0.211;0.78;115489.56317896003;3545209;0.3607829618517211;0.0;30.5571530528348;0.4748369304371038;12.3457601913647;0.3631105938636677
510;Salto de Pirapora;0.315;0.729;44297.23026833001;3545308;0.5267447466126417;0.0;24.322499359717373;0.5097529805928791;12.671002660451567;0.5097529805928791
511;Salto Grande;0.306;0.704;9092.313605250001;3545407;10.998300800168057;0.0;6.74089403881268;0.0;10.998300800168057;0.0
512;Sandovalina;0.295;0.709;4217.166977920001;3545506;;;8.414148918818329;0.7649226289834844;56.60427454477785;0.0
513;Santa Adélia;0.161;0.761;14902.56351027;3545605;;;29.654997515455033;0.4329196717584677;8.658393435169353;0.21645983587923384
514;Santa Albertina;0.209;0.727;5674.77160485;3545704;;;32.401474551819554;0.0;44.90730683497798;0.0
515;Santa Bárbara d'Oeste;0.174;0.781;188909.55739136;3545803;0.15124395486374326;0.025207325810623876;37.020617080841426;0.8879483801677831;25.68219930331434;0.5122779116352595
516;Santa Branca;0.264;0.735;14183.720890999995;3546009;0.5222471214945884;0.2611235607472942;15.23782327070501;0.227430198070224;10.461789111230305;0.227430198070224
517;Santa Clara d'Oeste;0.161;0.733;2008.6468265599997;3546108;;;27.301319949478575;0.0;25.695359952450424;3.211919994056303
518;Santa Cruz da Conceição;0.149;0.79;4353.06923;3546207;3.828716196794018;0.0;17.04396242443789;0.0;12.597711357193221;1.4820836890815554
519;Santa Cruz da Esperança;0.35;0.743;2079.54855576;3546256;;;6.204820642784149;0.0;15.512051606960373;0.0
520;Santa Cruz das Palmeiras;0.289;0.728;33790.11502667;3546306;;;48.496717934400266;0.5727958811149638;5.632492830963811;0.0
521;Santa Cruz do Rio Pardo;0.197;0.762;46119.67236070999;3546405;1.5611559300958484;0.0;9.022809811037833;0.06994426210106847;11.40091472247416;0.20983278630320545
522;Santa Ernestina;0.252;0.738;5523.15234048;3546504;;;19.857757417081668;0.5840516887376962;5.840516887376961;0.0
523;Santa Fé do Sul;0.174;0.784;30827.188629270007;3546603;3.2438897105606097;0.0;32.02033069134021;1.0464160356647128;28.985724187912545;0.6278496213988277
524;Santa Gertrudes;0.161;0.737;26266.133386560006;3546702;0.2538122596330795;0.0;48.510891558903104;0.9824990695474045;7.982804940072662;0.49124953477370226
525;Santa Isabel;0.285;0.738;55159.89226910999;3546801;0.8460253410030751;0.3021519075010982;22.281266469274538;0.7602531866156667;19.64962082329723;0.5848101435505128
526;Santa Lúcia;0.31;0.737;8567.74558332;3546900;3.5015045332817882;0.0;7.530117275874813;0.3765058637937406;3.3885527741436663;0.0
527;Santa Maria da Serra;0.248;0.685;6146.376929279999;3547007;16.269747389494096;0.0;8.397288975222759;0.0;4.1986444876113795;0.0
528;Santa Mercedes;0.222;0.739;2810.6242130399996;3547106;;;2.2954377441471183;0.0;6.886313232441355;0.0
529;Santa Rita do Passa Quatro;0.2;0.775;26392.15757672;3547502;0.4736255443937635;0.4736255443937635;12.222594694032605;0.6111297347016302;8.06691249806152;0.2444518938806521
530;Santa Rita d'Oeste;0.121;0.761;2404.8378675199997;3547403;;;18.779349299399314;0.0;18.779349299399314;0.0
531;Santa Rosa de Viterbo;0.261;0.77;25629.111285760006;3547601;;;8.181220839730765;0.1258649359958579;14.348602703527805;0.1258649359958579
532;Santa Salete;0.179;0.772;1441.8458308800002;3547650;;;17.898204551559303;0.0;24.610031258394045;2.237275568944913
533;Santana da Ponte Pensa;0.113;0.773;1506.0666870000002;3547205;;;6.425624733865924;0.0;4.283749822577282;0.0
534;Santana de Parnaíba;0.302;0.814;138879.95627924998;3547304;2.7841790638901465;0.0720046309626762;19.789659864580685;0.4877733065213549;22.530481301224487;0.3716368049686513
535;Santo Anastácio;0.239;0.752;20110.44971731;3547700;;;13.153168265778598;0.16040449104608046;9.945078444856989;0.3208089820921609
536;Santo André;0.268;0.815;694146.5333247599;3547809;2.2809785215660843;0.1344576812712639;16.8738193788926;0.6273659091573949;24.931985945403138;0.8178992593459372
537;Santo Antônio da Alegria;0.201;0.702;6640.526506880001;3547908;1.07564620598332;1.07564620598332;9.715514118559021;0.0;9.22973841263107;0.0
538;Santo Antônio de Posse;0.216;0.702;22888.31336216;3548005;1.4563472985493773;0.0;41.99917693235947;0.2818736706869763;6.06028391976999;0.2818736706869763
539;Santo Antônio do Aracanguá;0.246;0.757;8265.68064;3548054;4.03273907922643;0.0;8.976096660213667;0.3902650721832029;5.4637110105648405;0.0
540;Santo Antônio do Jardim;0.17;0.714;5818.655368;3548104;;;16.07732047703812;0.0;2.771951806385883;0.0
541;Santo Antônio do Pinhal;0.234;0.706;6625.054324639999;3548203;5.031405283630582;0.0;11.1989343409842;0.48691018873844344;30.188431701783497;0.0
542;Santo Expedito;0.322;0.732;2973.78250659;3548302;;;6.50849168249072;0.0;29.28821257120824;1.0847486137484532
543;Santópolis do Aguapeí;0.295;0.74;4675.119211529999;3548401;;;6.899944804952283;0.0;8.969928246437968;0.6899944804952283
544;Santos;0.17;0.839;428525.30736663996;3548500;4.301574029923522;0.36559489946908774;31.706637952583346;0.7377137985168963;35.84686845446389;0.903323018592118
545;São Bento do Sapucaí;0.297;0.719;10522.615783599998;3548609;;;3.372153055616195;0.0;17.47388401546574;0.3065593686923813
546;São Bernardo do Campo;0.278;0.806;813445.187756;3548708;2.6225901455246485;0.1803030725048196;22.564321463762983;0.6265663956545784;17.60730883991347;0.6701881067444541
547;São Caetano do Sul;0.183;0.862;151411.06233648004;3548807;3.434359365661187;0.1761209931108301;21.15582413214366;0.830893394918029;32.12787793683046;1.0652479422026013
548;São Carlos;0.187;0.805;243200.55664354007;3548906;0.2796046231903484;0.04934199232770854;11.380491778810196;0.1724316936183363;23.74251781360169;0.22548759934705512
549;São Francisco;0.297;0.723;2676.8299230000002;3549003;;;46.9982984469586;3.6152537266891236;20.486437784571695;0.0
550;São João da Boa Vista;0.16;0.797;87443.45330544;3549102;0.8836879646417167;0.0;9.001208717640864;0.14756079864985022;16.305468250808453;0.1844509983123128
551;São João das Duas Pontes;0.154;0.72;2474.0898963199998;3549201;;;19.557533801081878;2.6076711734775833;3.9115067602163753;0.0
552;São João de Iracema;0.178;0.749;1852.36435598;3549250;;;26.121802990856075;0.0;5.224360598171215;0.0
553;São João do Pau d'Alho;0.211;0.75;1981.8094481999997;3549300;;;1.627707676206094;0.0;3.255415352412188;0.0
554;São Joaquim da Barra;0.181;0.762;50355.28380129;3549409;0.3971777833468916;0.0;20.94792502490864;0.5124874623830858;8.520104062118802;0.06406093279788573
555;São José da Bela Vista;0.309;0.693;8723.92582152;3549508;;;4.806950990748013;0.3697654608267702;2.2185927649606216;0.3697654608267702
556;São José do Barreiro;0.276;0.684;4067.37256276;3549607;;;13.482588287955457;0.7930934287032622;0.7930934287032622;0.0
557;São José do Rio Pardo;0.196;0.773;53225.130999999994;3549706;0.18788117214779615;0.0;9.272844947939616;0.4848546378007642;5.939469313059361;0.12121365945019105
558;São José do Rio Preto;0.194;0.797;449121.91353456;3549805;0.6382825197965043;0.05937511812060505;57.12221545320629;1.3287576837474113;41.622436634141884;0.8906267718090757
559;São José dos Campos;0.236;0.806;712369.18101027;3549904;0.991995001334117;0.04679221704406212;27.011184645273925;0.638487348698009;22.827054785721018;0.2399987906453509
560;São Lourenço da Serra;0.267;0.728;15586.339659660001;3549953;4.49111218724249;0.6415874553203558;13.245676496936376;0.20696369526463088;10.141221067966912;0.41392739052926175
561;São Luiz do Paraitinga;0.283;0.697;10766.085724510001;3550001;;;1.1985066937630091;0.2996266734407523;0.0;0.0
562;São Manuel;0.213;0.743;39578.08909824;3550100;0.8422168450476207;0.09357964944973565;7.661456461400939;0.24451456791705123;19.64267028933645;0.24451456791705123
563;São Miguel Arcanjo;0.286;0.71;31986.842465280002;3550209;1.1909658834437449;0.0;8.168681321523428;0.20169583509934388;3.7313729493378625;0.10084791754967194
564;São Paulo;0.291;0.805;11880941.253896441;3550308;4.563050365689981;0.3930665003893054;16.396278850597337;0.5047389819877867;14.065899785292778;0.3469910806779942
565;São Pedro;0.203;0.755;34259.95977725;3550407;1.6540202333890546;0.0;12.711161186386471;0.18831349905757735;19.867074150574414;0.3766269981151547
566;São Pedro do Turvo;0.211;0.703;7364.22141504;3550506;;;24.092072310097155;0.0;8.760753567308056;0.8760753567308056
567;São Roque;0.219;0.768;87673.53823183998;3550605;1.2356445914942034;0.04752479198054628;7.763404728693109;0.07358677467955553;22.40717288992466;0.22076032403866663
568;São Sebastião;0.215;0.772;87434.38715455998;3550704;1.1437147700621206;0.11437147700621206;16.012006780869687;0.5534103726107036;16.45473507895825;0.11068207452214071
569;São Sebastião da Grama;0.202;0.701;11918.557825920001;3550803;1.0487846082195869;0.0;12.179434159969396;0.8119622773312931;0.8119622773312931;0.0
570;São Simão;0.219;0.766;14845.374589500001;3550902;;;14.775971962662705;0.2172937053332751;6.084223749331703;0.2172937053332751
571;São Vicente;0.311;0.768;358105.75466250005;3551009;1.5172426755481847;0.037232949093206985;11.359052130613065;0.7026217812750349;10.584366576899567;0.44139060618559883
572;Sarapuí;0.235;0.707;10118.777952500002;3551108;4.94130815348574;0.0;1.275176297673739;0.31879407441843477;2.550352595347478;0.0
573;Sarutaiá;0.301;0.688;3643.3681100399995;3551207;;;8.853913066658224;0.8853913066658224;0.8853913066658224;0.0
574;Sebastianópolis do Sul;0.143;0.773;3305.4848125;3551306;;;12.686636378538116;0.0;10.73484616645533;0.9758951060413935
575;Serra Azul;0.321;0.686;12290.673516700004;3551405;;;17.584799723497518;0.0;6.036573039409596;0.0
576;Serra Negra;0.162;0.767;27473.47608;3551603;0.5199820453777207;0.0;8.688732242118045;0.0;24.77462842009334;0.2348306011383255
577;Serrana;0.212;0.729;44539.19278592;3551504;0.34541747217023794;0.5181262082553569;22.88669315605383;1.1588199066356368;12.457313996333099;0.1448524883294546
578;Sertãozinho;0.186;0.761;122724.51593023997;3551702;0.38970279568026506;0.07085505376004819;26.44264893387089;0.9988276933271308;14.745850946224223;0.13142469649041197
579;Sete Barras;0.303;0.672;12578.189886;3551801;;;42.572411119644144;1.025841231798654;40.00780804014751;1.2823015397483175
580;Severínia;0.286;0.714;17147.19558006;3551900;;;58.50669876409624;1.1287465999504098;4.326861966476571;0.0
581;Silveiras;0.27;0.678;6206.993928999998;3552007;;;4.1576408657871635;0.0;4.67734597401056;0.0
582;Socorro;0.223;0.728;38846.08764343;3552106;0.8580872709576703;0.0;16.940303542777237;0.24912211092319467;17.272466357341496;0.16608140728212975
583;Sorocaba;0.277;0.798;659694.49503828;3552205;0.626552648903564;0.10105687885541352;17.96041529206132;0.44986610587248604;16.860199272264477;0.38140822019623816
584;Sud Mennucci;0.212;0.747;7720.818520160001;3552304;;;30.082052040165802;0.0;15.041026020082901;0.0
585;Sumaré;0.244;0.762;284189.89600643;3552403;0.4691698586297261;0.01466155808217894;18.66085276420814;0.6583512532384866;14.279411665069247;0.22701767353051264
586;Suzanápolis;0.247;0.699;3963.5858145800007;3552551;;;8.952466939712764;0.0;14.649491355893613;0.0
587;Suzano;0.333;0.764;291278.84658425;3552502;1.8767812118088287;0.17165681815324654;14.640665393457544;0.3433136363064931;14.983979029764038;0.38761217002346
588;Tabapuã;0.301;0.734;11911.837351479999;3552601;;;36.829723616470204;0.54161358259515;10.561464860605428;0.0
589;Tabatinga;0.274;0.704;15912.68692138;3552700;;;15.812094115151847;0.4054383106449191;13.37946425128233;0.4054383106449191
590;Taboão da Serra;0.295;0.769;284441.7994675201;3552809;2.2383020634045963;0.1757828845605704;21.615624385319173;0.8619031759098935;11.953236150118787;0.43095158795494676
591;Taciba;0.309;0.723;6057.855007470001;3552908;;;9.584996018794167;0.0;6.389997345862778;0.0
592;Taguaí;0.216;0.709;13383.929712960002;3553005;;;10.604918504131712;0.0;51.33744639500124;0.482041750187805
593;Taiaçu;0.234;0.71;6037.87781184;3553104;4.416562821853494;0.0;49.6863317458518;0.5342616316758259;3.2055697900549553;0.0
594;Taiúva;0.248;0.76;6483.525895979999;3553203;;;89.05946611499289;0.9950778336870714;2.4876945842176785;0.9950778336870714
595;Tambaú;0.22;0.73;22793.83678688;3553302;;;28.445719903873368;0.2830419890932674;8.77430166189129;0.0
596;Tanabi;0.208;0.748;25140.824481739997;3553401;0.5188166470174101;0.0;57.35434352673112;0.513237973393567;20.40120944239429;0.12830949334839176
597;Tapiraí;0.325;0.681;7670.267712;3553500;;;5.887837559036772;0.42055982564548366;9.672875989846125;0.42055982564548366
598;Tapiratiba;0.164;0.751;12601.758627000001;3553609;;;15.35883941484846;0.25598065691414096;13.055013502621188;0.5119613138282819
599;Taquaral;0.187;0.759;2747.9396218299994;3553658;;;56.3472022628736;0.0;8.217300330002399;0.0
600;Taquaritinga;0.298;0.748;54489.81638099998;3553708;0.30586755055533926;0.0;14.80004276880674;0.35520102645136176;7.044820357952008;0.1184003421504539
601;Taquarituba;0.37;0.7;23213.600464;3553807;0.331370728303739;0.0;3.6130098763439924;0.13896191832092278;14.035153750413203;0.0
602;Taquarivaí;0.282;0.679;5747.501086620001;3553856;;;7.296298554617451;0.0;6.1737910846763056;0.0
603;Tarabai;0.332;0.726;7274.09033215;3553906;2.1149882228735204;0.0;15.07781926629187;0.44346527253799617;11.973562358525898;0.44346527253799617
604;Tarumã;0.213;0.753;14840.66446192;3553955;;;8.911869468883488;0.0;14.345936218202686;0.0
605;Tatuí;0.188;0.752;120253.60023768002;3554003;0.44350716509044674;0.02771919781815292;18.938471283499318;0.42920048234559355;13.734415435058994;0.37555042205239436
606;Taubaté;0.187;0.8;307923.3056;3554102;0.4113578425635953;0.04330082553301004;13.482619950238044;0.4714202779803512;17.337790223499585;0.26190015443352843
607;Tejupá;0.295;0.668;4684.43351232;3554201;;;0.688622528877627;0.0;15.149695635307797;0.0
608;Teodoro Sampaio;0.285;0.741;22432.81432576;3554300;;;15.81784186881767;0.287597124887594;32.78607223718572;0.0
609;Terra Roxa;0.288;0.749;9127.239439590003;3554409;0.42139289449018946;0.0;28.274103888374;0.0;3.887689284651426;0.0
610;Tietê;0.139;0.778;41142.37526324001;3554508;;;18.582206888656227;0.23521780871716746;13.956256650551937;0.23521780871716746
611;Timburi;0.236;0.71;2554.0275070000002;3554607;39.15384612183035;0.0;8.841191059768144;1.263027294252592;7.578163765515552;0.0
612;Torre de Pedra;0.26;0.714;2320.4000018699994;3554656;;;6.9509706279375125;0.0;4.170582376762508;1.3901941255875025
613;Torrinha;0.208;0.744;9714.16896435;3554706;;;10.626313669284627;0.0;30.550651799193307;0.0
614;Trabiju;0.298;0.722;1703.2296767000003;3554755;;;13.257545632389531;0.0;13.257545632389531;0.0
615;Tremembé;0.213;0.785;46126.71348474001;3554805;;;7.692694381853365;0.06993358528957605;5.874421164324389;0.1398671705791521
616;Três Fronteiras;0.164;0.753;5549.336740999999;3554904;;;49.41014776798112;2.906479280469478;13.369804690159599;0.5812958560938956
617;Tuiuti;0.235;0.727;6572.32651351;3554953;2.5358853721595924;0.0;10.307146996519636;0.0;0.9816330472875843;0.0
618;Tupã;0.22;0.771;62824.16295;3555000;0.3031893805378436;0.0757973451344609;16.32821518735258;0.4621192977552617;14.787817528168375;0.5648124750342088
619;Tupi Paulista;0.161;0.769;14953.82518356;3555109;4.458168117409781;0.0;10.570172794503836;0.0;14.021657788627538;0.21571781213273133
620;Turiúba;0.113;0.751;1913.5509527699999;3555208;;;11.8003887634156;0.0;40.45847576028206;1.6857698233450855
621;Turmalina;0.241;0.737;1802.0091956400001;3555307;;;21.481398381880478;0.0;19.691281850057106;0.0
622;Ubarana;0.235;0.699;6080.751144000001;3555356;;;57.29343111137744;0.5304947325127539;5.304947325127539;0.5304947325127539
623;Ubatuba;0.236;0.751;89020.1445623;3555406;0.7488941631633786;0.0;19.495406118478925;0.362368143466151;25.69190137175011;0.1449472573864604
624;Ubirajara;0.186;0.727;4665.059263440001;3555505;;;4.148894497731465;0.0;13.138165909482971;0.0
625;Uchoa;0.301;0.721;9689.41802205;3555604;;;39.28462580766942;0.33292055769211365;11.65221951922398;0.33292055769211365
626;União Paulista;0.195;0.749;1741.5730195199997;3555703;;;50.01040623467709;1.852237267951003;44.45369443082408;1.852237267951003
627;Urânia;0.177;0.746;8615.026541599998;3555802;;;45.681622128082694;1.4977581025600881;52.421533589603094;1.8721976282001103
628;Uru;0.174;0.712;1204.04040597;3555901;;;88.41199379639272;0.0;0.0;0.0
629;Urupês;0.175;0.745;13172.727242250001;3556008;;;20.570360028892587;0.7346557153175923;3.428393338148764;0.0
630;Valentim Gentil;0.151;0.735;12806.26365033;3556107;;;76.32353835019809;1.0075714633689516;15.869250548060991;0.0
631;Valinhos;0.18;0.82;125713.32073329002;3556206;0.6893992312122303;0.10606142018649697;22.50383842828012;0.7698006303858651;17.628434435836308;0.30792025215434604
632;Valparaíso;0.264;0.725;24010.699689589997;3556305;;;27.675833591820048;0.940440947294856;12.89747584861517;0.134348706756408
633;Vargem;0.203;0.7;10017.461777999999;3556354;4.991284330109276;0.0;2.576146751024142;0.0;0.6440366877560355;0.0
634;Vargem Grande do Sul;0.297;0.737;41536.328112;3556404;;;13.59090113863886;0.23298687666238044;9.785448819819978;0.4659737533247609
635;Vargem Grande Paulista;0.245;0.769;52942.503237569996;3556453;0.8814593910918485;0.12592277015597836;7.18978397342199;0.3046518632805928;7.6162965820148205;0.3046518632805928
636;Várzea Paulista;0.301;0.759;120871.523168;3556503;0.6326600859410634;0.09733232091400976;12.489934599868736;0.3202547333299676;8.299935172134994;0.18681526110914776
637;Vera Cruz;0.179;0.754;10515.46148356;3556602;;;15.951932851080358;0.306767939443853;11.350413759422564;0.306767939443853
638;Vinhedo;0.175;0.817;77912.80825832;3556701;1.4118346194799563;0.08556573451393673;22.19188727393714;0.4554305224128891;23.88940103929427;0.16561109905923238
639;Viradouro;0.21;0.739;18366.429328;3556800;;;22.305773868101685;0.3512720294189241;5.620352470702786;0.17563601470946205
640;Vista Alegre do Alto;0.198;0.744;8047.321094720001;3556909;1.2426495578213212;0.0;18.840170715355516;0.0;11.624786186070423;0.0
641;Vitória Brasil;0.151;0.725;1760.9202417600004;3556958;;;10.991320475896565;0.0;9.159433729913802;0.0
642;Votorantim;0.269;0.767;119957.04214560002;3557006;0.30566497815244426;0.08336317585975753;18.044093871579776;0.40337020577302035;12.692715808324373;0.5916096351337632
643;Votuporanga;0.151;0.79;91902.93164352;3557105;0.6891328949004089;0.0;62.61866304765685;1.0530044234471445;28.852321202451755;0.4212017693788578
644;Zacarias;0.181;0.729;2565.56089048;3557154;;;30.17638564962105;0.0;27.661686845485963;0.0
